ID,Category,Company,date,headline,link,Sentiment,Positive Score,Negative Score,Neutral Score,Mixed Score
1830,E-commerce,Amazon,20191203,amazon dots the landscape ,https://www.wsj.com/articles/amazon-dots-the-landscape-11575393961,NEUTRAL,0.164094254,0.044850435,0.791025579,2.97E-05
1831,E-commerce,Amazon,20191203,a garage sale radio show endures in the age of amazon with piglets castanets old rvs ,https://www.wsj.com/articles/a-garage-sale-radio-show-endures-in-the-age-of-amazon-with-piglets-castanets-old-rvs-11575388149,NEUTRAL,0.071770899,0.039308708,0.88889122,2.91E-05
1832,Social Media,Twitter,20191205,twitter poised to sell bonds at low interest rate ,https://www.wsj.com/articles/twitter-poised-to-sell-bonds-at-low-interest-rate-11575573848,NEUTRAL,0.001022059,0.025711969,0.973249555,1.65E-05
1833,Airline,United Airlines Holdings,20191205,united airlines names president scott kirby ceo effective in may ,https://www.wsj.com/articles/united-airlines-names-president-scott-kirby-ceo-effective-in-may-11575553050,NEUTRAL,0.040884972,0.018088428,0.940909266,0.000117319
1834,E-commerce,Amazon,20191205,how amazon dodges responsibility for unsafe products the case of the hoverboard ,https://www.wsj.com/articles/how-amazon-dodges-responsibility-for-unsafe-products-the-case-of-the-hoverboard-11575563270,NEGATIVE,0.000836017,0.988365889,0.01079663,1.48E-06
1835,Social Media,Twitter,20191206,elon musk cleared by jury in defamation case over pedo tweet ,https://www.wsj.com/articles/elon-musk-cleared-by-jury-in-defamation-case-over-pedo-tweet-11575678498,NEUTRAL,0.001168904,0.070884965,0.92780441,0.000141711
1836,Social Media,Twitter,20191206,stocks to watch twitter smith wesson ulta beauty cloudera ,https://www.wsj.com/articles/stocks-to-watch-twitter-smith-wesson-ulta-beauty-cloudera-11575626487,NEUTRAL,0.015584353,0.00026087,0.983024597,0.001130092
1837,Social Media,Twitter,20191206,frozen 2 artists tweets draw apology from disney in japan ,https://www.wsj.com/articles/frozen-2-artists-tweets-draw-apology-from-disney-in-japan-11575626536,NEUTRAL,0.003813598,0.331762165,0.663536966,0.000887378
1838,E-commerce,Amazon,20191206,amazon leases new manhattan office space less than a year after hq2 pullout ,https://www.wsj.com/articles/amazon-leases-new-manhattan-office-space-less-than-a-year-after-hq2-pullout-11575671243,NEUTRAL,0.045550868,0.048631087,0.905702174,0.000115895
1839,E-commerce,Amazon,20191206,trump administration weighs putting amazon foreign sites on notorious markets list ,https://www.wsj.com/articles/trump-administration-weighs-putting-amazon-foreign-sites-on-notorious-markets-list-11575654650,NEGATIVE,0.000507289,0.709099233,0.290347725,4.57E-05
1840,Social Media,Facebook,20191206,facebook in talks for new york office in deal making company one of citys largest ,https://www.wsj.com/articles/facebook-in-talks-for-new-york-office-in-deal-making-company-one-of-citys-largest-11575628203,NEUTRAL,0.006538162,0.000393702,0.993066788,1.28E-06
1841,Airline,Delta Air Lines,20191207,fedex goes deep into mississippi delta to find workers ,https://www.wsj.com/articles/fedex-goes-deep-into-mississippi-delta-to-find-workers-11575714601,NEUTRAL,0.016535154,0.03294114,0.950522482,1.21E-06
1842,Social Media,Twitter,20191208,a coughin baby is huge on scottish twitter ,https://www.wsj.com/articles/a-coughin-baby-is-huge-on-scottish-twitter-11575839498,NEUTRAL,0.098340027,0.041207511,0.860435724,1.67E-05
1843,Airline,United Airlines Holdings,20191208,friendly skies ceos at american united are longtime colleagues turned rivals ,https://www.wsj.com/articles/friendly-skies-ceos-at-american-united-are-longtime-colleagues-turned-rivals-11575820801,NEUTRAL,0.157902434,0.001146929,0.840948641,2.03E-06
1844,E-commerce,Amazon,20191209,brazil killings spur concerns over development tensions in the amazon ,https://www.wsj.com/articles/brazil-killings-spur-concerns-over-development-tensions-in-the-amazon-11575936902,NEUTRAL,0.002632664,0.362115413,0.635249078,2.87E-06
1845,E-commerce,Amazon,20191209,amazon bid protest on jedi claims improper pressure from trump ,https://www.wsj.com/articles/amazon-bid-protest-on-jedi-claims-improper-pressure-from-trump-11575905528,NEUTRAL,0.001207537,0.458379388,0.529357433,0.011055548
1846,E-commerce,Amazon,20191210,amazon sees need for boosting technical skills of its workforce ,https://www.wsj.com/articles/amazon-sees-need-for-boosting-technical-skills-of-its-workforce-11576013254,NEGATIVE,0.038276415,0.871245503,0.090437479,4.06E-05
1847,Social Media,Facebook,20191210,facebook rebuffs barr moves ahead on messaging encryption ,https://www.wsj.com/articles/facebook-rebuffs-barr-moves-ahead-on-messaging-encryption-11575998393,NEUTRAL,0.008912251,0.162385285,0.828688323,1.41E-05
1848,Social Media,Facebook,20191210,how a facebook political spat ruptured a family ,https://www.wsj.com/articles/how-a-facebook-political-spat-ruptured-a-family-11575973801,NEUTRAL,0.000663055,0.499196023,0.500127375,1.35E-05
1849,Social Media,Facebook,20191210,yale law grads hipster antitrust argument against facebook findsmainstream support ,https://www.wsj.com/articles/yale-law-grads-hipster-antitrust-argument-against-facebook-findsmainstream-support-11575987274,NEUTRAL,0.000184399,0.003247484,0.996562541,5.63E-06
1850,Social Media,Facebook,20191211,nasdaq set to beat nyse in ipos for first time since facebook debacle ,https://www.wsj.com/articles/nasdaq-set-to-beat-nyse-in-ipos-for-first-time-since-facebook-debacle-11576060204,NEUTRAL,0.055068057,0.285824746,0.65910238,4.78E-06
1851,E-commerce,Walmart,20191212,costco sales continue to rise ,https://www.wsj.com/articles/costco-sales-continue-to-rise-11576188273,NEGATIVE,0.007730503,0.913843691,0.078423634,2.13E-06
1852,Social Media,Facebook,20191212,facebook breaking up is hard but not impossible to do ,https://www.wsj.com/articles/facebook-breaking-up-is-hard-but-not-impossible-to-do-11576191947,MIXED,0.013996084,0.002632789,0.002837365,0.980533838
1853,Airline,Southwest Airlines,20191212,southwest to share boeing agreement proceeds with employees ,https://www.wsj.com/articles/southwest-to-share-boeing-agreement-proceeds-with-employees-11576154453,NEUTRAL,0.005692525,0.003571363,0.990707994,2.81E-05
1854,E-commerce,Walmart,20191212,sears vendors to take haircut while lawyers get paid ,https://www.wsj.com/articles/sears-vendors-to-take-haircut-while-lawyers-get-paid-11576189395,NEUTRAL,0.006136852,0.182611361,0.811244667,7.14E-06
1855,Fast Food,Mc Donalds,20191212,mcdonalds wins backing of labor board ,https://www.wsj.com/articles/mcdonalds-wins-backing-of-labor-board-11576183611,NEUTRAL,0.246494353,0.004426529,0.749070883,8.22E-06
1856,E-commerce,Walmart,20191212,bonobos co founder to leave walmart ,https://www.wsj.com/articles/bonobos-co-founder-to-leave-walmart-11576181562,NEUTRAL,0.001102505,0.021087287,0.977808237,2.04E-06
1857,Social Media,Facebook,20191212,facebook wont change web tracking in response to california privacy law ,https://www.wsj.com/articles/facebook-wont-change-web-tracking-in-response-to-california-privacy-law-11576175345,NEGATIVE,0.000807996,0.594654322,0.404531151,6.58E-06
1858,Social Media,Facebook,20191212,facebook pledges 130 million to fund supreme court for content ,https://www.wsj.com/articles/facebook-pledges-130-million-to-fund-supreme-court-for-content-11576166992,NEUTRAL,0.012102384,0.0010908,0.986805558,1.29E-06
1859,Airline,Delta Air Lines,20191212,delta air lines takes minority stake in private jet operator wheels up ,https://www.wsj.com/articles/delta-air-lines-takes-minority-stake-in-private-jet-operator-wheels-up-11576152012,NEUTRAL,0.005996906,0.059070528,0.934928358,4.23E-06
1860,Social Media,Twitter,20191212,disney accused of snow job over frozen 2 tweet apology ,https://www.wsj.com/articles/disney-accused-of-snow-job-over-frozen-2-tweet-apology-11576127949,NEUTRAL,0.00174639,0.45370838,0.544420719,0.000124441
1861,E-commerce,Amazon,20191213,amazon com chevron lululemon stocks that defined the week ,https://www.wsj.com/articles/amazon-com-chevron-lululemon-stocks-that-defined-the-week-11576276921,NEUTRAL,0.055835597,0.030290762,0.913869977,3.71E-06
1862,Social Media,Twitter,20191213,so much for the trump tweet factor ,https://www.wsj.com/articles/so-much-for-the-trump-tweet-factor-11576257350,NEUTRAL,0.051581923,0.177104786,0.770482004,0.000831334
1863,E-commerce,Amazon,20191216,amazon blocks sellers from using fedex ground for prime shipments ,https://www.wsj.com/articles/amazon-blocks-sellers-from-using-fedex-ground-for-prime-shipments-11576525190,NEGATIVE,0.005496819,0.984799147,0.009698955,5.09E-06
1864,Social Media,Twitter,20191216,china nba mesut ozil arsenal tweet ,https://www.wsj.com/articles/china-nba-mesut-ozil-arsenal-tweet-11576524193,NEUTRAL,0.001954445,0.000711172,0.997331381,2.93E-06
1865,Social Media,Twitter,20191217,trumps tough letter on impeachment is written in style of his tweets ,https://www.wsj.com/articles/trumps-tough-letter-on-impeachment-is-written-in-style-of-his-tweets-11576620051,NEUTRAL,0.01305542,0.374785006,0.612132668,2.69E-05
1866,E-commerce,Amazon,20191217,amazon looks to sun country to boost its cargo unit ,https://www.wsj.com/articles/amazon-looks-to-sun-country-to-boost-its-cargo-unit-11576621801,NEGATIVE,0.011438478,0.973592818,0.014719596,0.000249179
1867,Social Media,Twitter,20191217,disney puts some frozen 2 promotions on ice after twitter flap ,https://www.wsj.com/articles/disney-puts-some-frozen-2-promotions-on-ice-after-twitter-flap-11576574378,NEUTRAL,0.101017155,0.023136307,0.87582618,2.03E-05
1868,Airline,United Airlines Holdings,20191217,democrats largely united on impeachment as vote looms ,https://www.wsj.com/articles/democrats-largely-united-on-impeachment-as-vote-looms-11576597334,NEUTRAL,0.006339653,0.023582332,0.970071495,6.42E-06
1869,E-commerce,Amazon,20191217,imitating amazon e commerce battle bolstered by companies mimicking the market leader ,https://www.wsj.com/articles/imitating-amazon-e-commerce-battle-bolstered-by-companies-mimicking-the-market-leader-11576578601,NEUTRAL,0.120372348,0.401566148,0.477998734,6.28E-05
1870,Social Media,Facebook,20191218,facebook to advertise in the super bowl for the first time ,https://www.wsj.com/articles/facebook-to-advertise-in-the-super-bowl-for-the-first-time-11576728775,NEUTRAL,0.210750476,0.214684367,0.5745579,7.24E-06
1871,Airline,United Airlines Holdings,20191218,star wars the rise of skywalker review old friends united ,https://www.wsj.com/articles/star-wars-the-rise-of-skywalker-review-old-friends-united-11576697462,NEUTRAL,0.024833472,0.003762638,0.971262872,0.000140998
1872,Fast Food,Mc Donalds,20191218,alonzo mcdonald former mckinsey chief found theological mission ,https://www.wsj.com/articles/alonzo-mcdonald-former-mckinsey-chief-found-theological-mission-11576692584,NEUTRAL,0.029971536,0.000343282,0.969563007,0.000122136
1873,Social Media,Twitter,20191218,twitter cfo may take on bigger role as ceo heads to africa ,https://www.wsj.com/articles/twitter-cfo-may-take-on-bigger-role-as-ceo-heads-to-africa-11576687113,NEUTRAL,0.116630524,0.002029781,0.881329417,1.03E-05
1874,Social Media,Facebook,20191219,facebook case spells trouble for data transfers with europe ,https://www.wsj.com/articles/facebook-case-spells-trouble-for-data-transfers-with-europe-11576756535,NEGATIVE,0.000914263,0.972104907,0.026972512,8.40E-06
1875,Social Media,Facebook,20191220,facebook twitter remove ai powered fake accounts with pro trump messages ,https://www.wsj.com/articles/facebook-twitter-remove-ai-powered-fake-accounts-with-pro-trump-messages-11576873453,NEUTRAL,0.000699325,0.047627021,0.951637864,3.57E-05
1876,Social Media,Twitter,20191220,facebook twitter remove ai powered fake accounts with pro trump messages ,https://www.wsj.com/articles/facebook-twitter-remove-ai-powered-fake-accounts-with-pro-trump-messages-11576873453,NEUTRAL,0.000699325,0.047627021,0.951637864,3.57E-05
1877,Airline,United Airlines Holdings,20191220,united airlines removes max from schedules until june ,https://www.wsj.com/articles/united-airlines-removes-max-from-schedules-until-june-11576861200,NEUTRAL,0.053627327,0.085146122,0.861123621,0.000102939
1878,E-commerce,Amazon,20191221,move over santa kids are asking alexa to bring them presents ,https://www.wsj.com/articles/move-over-santa-kids-are-asking-alexa-to-bring-them-presents-11576929600,NEUTRAL,0.355168372,0.009711862,0.635113478,6.34E-06
1879,E-commerce,Amazon,20191221,walmarts secret weapon to fight off amazon the supercenter ,https://www.wsj.com/articles/walmarts-secret-weapon-to-fight-off-amazon-the-supercenter-11576904460,NEGATIVE,0.002319384,0.741958737,0.255711824,1.00E-05
1880,E-commerce,Walmart,20191223,walmart target embrace 8 year old youtube influencers brand ,https://www.wsj.com/articles/walmart-target-embrace-8-year-old-youtube-influencers-brand-11577105971,NEUTRAL,0.008642517,0.038536362,0.952769995,5.12E-05
1881,E-commerce,Walmart,20191227,michaels hires new ceo from walmart ,https://www.wsj.com/articles/michaels-hires-new-ceo-from-walmart-11577468413,NEUTRAL,0.000856582,0.000770604,0.998372376,5.28E-07
1882,Airline,Delta Air Lines,20191227,his searing work of delta blues ,https://www.wsj.com/articles/his-searing-work-of-delta-blues-11577470854,NEUTRAL,0.118562631,0.155405462,0.726022243,9.64E-06
1883,E-commerce,Amazon,20191227,amazon says holiday business hit new highs ,https://www.wsj.com/articles/amazon-says-holiday-business-hit-new-highs-11577385967,NEUTRAL,0.022652734,0.194877952,0.7823385,0.000130843
1884,E-commerce,Amazon,20191227,stocks to watch amazon comcast boeing ,https://www.wsj.com/articles/stocks-to-watch-amazon-comcast-boeing-11577440849,NEUTRAL,0.071323276,0.44692719,0.480758488,0.000991017
1885,Social Media,Twitter,20191228,trump shares tweet naming alleged whistleblower then deletes it ,https://www.wsj.com/articles/trump-shares-tweet-naming-alleged-whistleblower-then-deletes-it-11577576438,NEGATIVE,0.000409017,0.515006065,0.484514147,7.08E-05
1886,Social Media,Facebook,20200102,https://www.wsj.com/articles/police-tracked-a-terror-suspectuntil-his-phone-went-dark-after-a-facebook-warning-11577996973,police tracked a terror suspectuntil his phone went dark after a facebook warning ,NEUTRAL,0.002935862,0.32866624,0.668376625,2.13E-05
1887,Airline,United Airlines Holdings,20200103,https://www.wsj.com/articles/united-methodist-church-may-split-over-gay-rights-11578076850,united methodist church may split over gay rights ,NEUTRAL,0.037290335,0.342797667,0.619548142,0.000363858
1888,Social Media,Facebook,20200103,https://www.wsj.com/articles/taiwan-turns-to-facebook-and-viral-memes-to-counter-chinas-disinformation-11578047403,taiwan turns to facebook and viral memes to counter chinas disinformation ,NEGATIVE,0.002472794,0.76700443,0.230521336,1.32E-06
1889,E-commerce,Amazon,20200104,https://www.wsj.com/articles/amazon-has-long-ruled-the-cloud-now-it-must-fend-off-rivals-11578114008,amazon has long ruled the cloud now it must fend off rivals ,NEGATIVE,0.018030798,0.902120352,0.079800889,4.80E-05
1890,E-commerce,Amazon,20200105,https://www.wsj.com/articles/new-york-dangled-extra-incentives-in-initial-bid-to-lure-amazon-hq2-11578153600,new york dangled extra incentives in initial bid to lure amazon hq2 ,NEUTRAL,0.017794136,0.000852539,0.981351554,1.81E-06
1891,Fast Food,Mc Donalds,20200105,https://www.wsj.com/articles/mcdonalds-looks-beyond-party-culture-11578243600,mcdonalds looks beyond party culture ,NEUTRAL,0.169341668,0.036225606,0.759132326,0.03530043
1892,Social Media,Facebook,20200106,https://www.wsj.com/articles/call-it-the-facebook-effect-as-more-tenants-flock-to-west-side-11578353474,call it the facebook effect as more tenants flock to west side ,NEUTRAL,0.043725915,0.054421514,0.901837587,1.51E-05
1893,Airline,Southwest Airlines,20200106,https://www.wsj.com/articles/stocks-to-watch-southwest-airlines-newmont-goldcorp-barrick-gold-bed-bath-beyond-11578305155,stocks to watch southwest airlines newmont goldcorp barrick gold bed bath beyond ,NEUTRAL,0.010905805,0.009062422,0.97925055,0.000781218
